x,y,Phi
100.0,100.0,0.1012240320847318
100.0,100.0,0.09702574662221809
100.0,100.0,0.1003007109836765
100.0,100.0,0.07237576833090088
100.0,100.0,0.06607371180306044
100.0,100.0,0.05809131530137165
100.0,100.0,0.07987795064306728
100.0,100.0,0.11637971741330992
100.0,100.0,0.09011442221743782
100.0,100.0,0.09584354399649982
100.0,100.0,0.10778073880061907
100.0,100.0,0.09507162981690336
100.0,100.0,0.09910103532890661
100.0,100.0,0.09073072183304635
100.0,100.0,0.08857141702837402
100.0,100.0,0.0906044208943882
100.0,100.0,0.07587345703344207
100.0,100.0,0.1316937207235848
100.0,100.0,0.0874744103051394
100.0,100.0,0.10088986786364999
100.0,100.0,0.10894775376940784
100.0,100.0,0.13292895690643308
100.0,100.0,0.09938352489401442
100.0,100.0,0.08564887148492102
100.0,100.0,0.08501203856545735
100.0,100.0,0.08922502410163087
100.0,100.0,0.07611441686827382
100.0,100.0,0.10577176375353083
100.0,100.0,0.12520580006358098
100.0,100.0,0.09871316416536526
100.0,100.0,0.11850086614503148
100.0,100.0,0.117395205694251
100.0,100.0,0.10079928720221681
100.0,100.0,0.08148497404256344
100.0,100.0,0.11053281574725608
100.0,100.0,0.12170625710728188
100.0,100.0,0.08491792025365713
100.0,100.0,0.1005489912714456
100.0,100.0,0.102078411327522
100.0,100.0,0.13014092335882652
100.0,100.0,0.12140926230187928
100.0,100.0,0.11332078866617941
100.0,100.0,0.0993589563588654
100.0,100.0,0.09425263139648571
100.0,100.0,0.09765092143987947
100.0,100.0,0.08448911802966379
100.0,100.0,0.10518800616464129
100.0,100.0,0.098721286661955
100.0,100.0,0.10924148728800641
100.0,100.0,0.12592335505668867
