x,y,Phi
300.0,300.0,0.08979965863652484
900.0,900.0,0.09473806689426255
1400.0,1400.0,0.09562016493280716
1900.0,1900.0,0.08935877437798306
2400.0,2400.0,0.0930542979543841
2900.0,2900.0,0.1160994638062731
3400.0,3400.0,0.09436871341779654
3900.0,3900.0,0.08375063921781882
4400.0,4400.0,0.10365917851552581
4900.0,4900.0,0.10667036789295863
5400.0,5400.0,0.12175676207026478
5900.0,5900.0,0.11516925798956597
6400.0,6400.0,0.09591594217216985
6900.0,6900.0,0.08379286418349496
7400.0,7400.0,0.09191985956446373
7900.0,7900.0,0.13199542168788594
8400.0,8400.0,0.12060206211467932
8900.0,8900.0,0.12398771185360385
9400.0,9400.0,0.12185724310560898
9800.0,9800.0,0.10417239496959912
300.0,300.0,0.07651149332380064
900.0,900.0,0.09690368847132817
1400.0,1400.0,0.12740432838298865
1900.0,1900.0,0.09185118299052256
2400.0,2400.0,0.10263333012017767
2900.0,2900.0,0.09226290258929064
3400.0,3400.0,0.08302176139102213
3900.0,3900.0,0.09497145887037763
4400.0,4400.0,0.10017889529533543
4900.0,4900.0,0.11209399431311129
5400.0,5400.0,0.09893459218332498
5900.0,5900.0,0.09627470484095342
6400.0,6400.0,0.11092294672574121
6900.0,6900.0,0.10737710725751469
7400.0,7400.0,0.10261003845527814
7900.0,7900.0,0.09158202859468627
8400.0,8400.0,0.09599479160328629
8900.0,8900.0,0.09771195093624457
9400.0,9400.0,0.0836647030414594
9800.0,9800.0,0.09883347658090255
300.0,300.0,0.10283410398306977
900.0,900.0,0.09063105252359176
1400.0,1400.0,0.09335947523471061
1900.0,1900.0,0.09487037008806957
2400.0,2400.0,0.11558090135433073
2900.0,2900.0,0.09971809063664731
3400.0,3400.0,0.1004856354678461
3900.0,3900.0,0.09939311415939407
4400.0,4400.0,0.10732806110986362
4900.0,4900.0,0.09248228610326141
5400.0,5400.0,0.10169874341179325
5900.0,5900.0,0.11625319665685324
6400.0,6400.0,0.1128551262222184
6900.0,6900.0,0.11354025845221379
7400.0,7400.0,0.0920164616486865
7900.0,7900.0,0.10541300390244897
8400.0,8400.0,0.1119530858712327
8900.0,8900.0,0.12221936480501014
9400.0,9400.0,0.11191379694023708
9800.0,9800.0,0.11885127928897667
300.0,300.0,0.11422541021466968
900.0,900.0,0.12097107723574982
1400.0,1400.0,0.09065802422363359
1900.0,1900.0,0.09536524704158877
2400.0,2400.0,0.08530353261581501
2900.0,2900.0,0.08532140193439186
3400.0,3400.0,0.08144363786426495
3900.0,3900.0,0.10634157657286217
4400.0,4400.0,0.10615625867036918
4900.0,4900.0,0.09946582517904456
5400.0,5400.0,0.11364866553717444
5900.0,5900.0,0.09957619055900592
6400.0,6400.0,0.09994242432195727
6900.0,6900.0,0.08397951520363492
7400.0,7400.0,0.1059358172573361
7900.0,7900.0,0.1072230644773001
8400.0,8400.0,0.10561598577600333
8900.0,8900.0,0.08456174683128982
9400.0,9400.0,0.07076878998529093
9800.0,9800.0,0.08184647408363434
300.0,300.0,0.10348516283000596
900.0,900.0,0.11188983932484728
1400.0,1400.0,0.080344384465604
1900.0,1900.0,0.07989606389522406
2400.0,2400.0,0.07115765409160649
2900.0,2900.0,0.08107871481250298
3400.0,3400.0,0.11402478080688086
3900.0,3900.0,0.10046495508679502
4400.0,4400.0,0.09467926365116379
4900.0,4900.0,0.10462005229507651
5400.0,5400.0,0.09942238702836351
5900.0,5900.0,0.07156946122018995
6400.0,6400.0,0.09084761302868037
6900.0,6900.0,0.10894867982864924
7400.0,7400.0,0.09482459012114688
7900.0,7900.0,0.09615531448958028
8400.0,8400.0,0.10464560072516932
8900.0,8900.0,0.10777425558341636
9400.0,9400.0,0.10569580816637535
9800.0,9800.0,0.10580851112808651
300.0,300.0,0.10807975652781587
900.0,900.0,0.10129513267752996
1400.0,1400.0,0.09777313998653289
1900.0,1900.0,0.062317799511326655
2400.0,2400.0,0.08237930451365923
2900.0,2900.0,0.09346208072532518
3400.0,3400.0,0.10250201334061482
3900.0,3900.0,0.08892162326043937
4400.0,4400.0,0.10123491182742025
4900.0,4900.0,0.08813131273333008
5400.0,5400.0,0.09149696456287099
5900.0,5900.0,0.10762247539730924
6400.0,6400.0,0.09777914869136828
6900.0,6900.0,0.10613025057745594
7400.0,7400.0,0.10899926065558305
7900.0,7900.0,0.09691423672290089
8400.0,8400.0,0.08855184628635047
8900.0,8900.0,0.1305475318203935
9400.0,9400.0,0.10541152044259498
9800.0,9800.0,0.08954737256006787
300.0,300.0,0.09883810334095125
900.0,900.0,0.10492617669377065
1400.0,1400.0,0.0902990478521815
1900.0,1900.0,0.11241076525391668
2400.0,2400.0,0.08997393783449797
2900.0,2900.0,0.10353717476349657
3400.0,3400.0,0.10649780616102436
3900.0,3900.0,0.09081231781563433
4400.0,4400.0,0.10483639220169011
4900.0,4900.0,0.09008674403966221
5400.0,5400.0,0.11696661626282183
5900.0,5900.0,0.10122154707648465
6400.0,6400.0,0.12966284626337438
6900.0,6900.0,0.09767921171240904
7400.0,7400.0,0.0946002547727868
7900.0,7900.0,0.1127210923216723
8400.0,8400.0,0.09439923085587866
8900.0,8900.0,0.08763304310098138
9400.0,9400.0,0.09834117516926838
9800.0,9800.0,0.09912441672113019
300.0,300.0,0.09355449970382904
900.0,900.0,0.11796830661627616
1400.0,1400.0,0.08698837763215873
1900.0,1900.0,0.12145157531579741
2400.0,2400.0,0.11811687885195635
2900.0,2900.0,0.09975114305791857
3400.0,3400.0,0.0813411428038363
3900.0,3900.0,0.10062091326556388
4400.0,4400.0,0.11603787393967557
4900.0,4900.0,0.09004499840862927
5400.0,5400.0,0.09360231864189375
5900.0,5900.0,0.10424104121169826
6400.0,6400.0,0.10167035560106343
6900.0,6900.0,0.10743751817345391
7400.0,7400.0,0.11376291413245582
7900.0,7900.0,0.09338520849240765
8400.0,8400.0,0.1162306829838693
8900.0,8900.0,0.11268014158702629
9400.0,9400.0,0.08693298517468548
9800.0,9800.0,0.1075540884609574
300.0,300.0,0.08345424098884183
900.0,900.0,0.09504203060031893
1400.0,1400.0,0.10233601594530545
1900.0,1900.0,0.11063410256062706
2400.0,2400.0,0.0891852702895708
2900.0,2900.0,0.08648367501653212
3400.0,3400.0,0.08860320620427573
3900.0,3900.0,0.11441320554026373
4400.0,4400.0,0.12754388767037597
4900.0,4900.0,0.08460392571871916
5400.0,5400.0,0.07792354901127321
5900.0,5900.0,0.10891871196734718
6400.0,6400.0,0.10333323686139209
6900.0,6900.0,0.10640683442306205
7400.0,7400.0,0.09431452871682681
7900.0,7900.0,0.09656732540080083
8400.0,8400.0,0.08967093372210928
8900.0,8900.0,0.09547699613080368
9400.0,9400.0,0.12138342034969747
9800.0,9800.0,0.07980507540506361
300.0,300.0,0.08662027766596682
900.0,900.0,0.08972784251178284
1400.0,1400.0,0.10644355916895452
1900.0,1900.0,0.08582013503072305
2400.0,2400.0,0.08988157460544516
2900.0,2900.0,0.11784149117013301
3400.0,3400.0,0.10380709073472741
3900.0,3900.0,0.12425853028844396
4400.0,4400.0,0.11433014105121696
4900.0,4900.0,0.12518987587592603
5400.0,5400.0,0.10930458783886272
5900.0,5900.0,0.10129218177372494
6400.0,6400.0,0.10282876061463703
6900.0,6900.0,0.08871480096572863
7400.0,7400.0,0.11368159011231321
7900.0,7900.0,0.10919546320496837
8400.0,8400.0,0.07562311936807772
8900.0,8900.0,0.061911288855626155
9400.0,9400.0,0.0998148305696336
9800.0,9800.0,0.07687383687773845
300.0,300.0,0.09826558072800474
900.0,900.0,0.0795137141133503
1400.0,1400.0,0.11439225604120291
1900.0,1900.0,0.09107712005400109
2400.0,2400.0,0.10273698804413156
2900.0,2900.0,0.1080413294175838
3400.0,3400.0,0.07098119965644784
3900.0,3900.0,0.1078647980375616
4400.0,4400.0,0.08190458272808175
4900.0,4900.0,0.08573206936961726
5400.0,5400.0,0.0970994023822095
5900.0,5900.0,0.0847160843161231
6400.0,6400.0,0.1350492069498939
6900.0,6900.0,0.10820451248411544
7400.0,7400.0,0.09684843726707593
7900.0,7900.0,0.07999023288303612
8400.0,8400.0,0.07191269574524889
8900.0,8900.0,0.08115591451168883
9400.0,9400.0,0.09257619971850561
9800.0,9800.0,0.11222602240265515
300.0,300.0,0.09525483708292591
900.0,900.0,0.09748189018721394
1400.0,1400.0,0.10739998598989008
1900.0,1900.0,0.09290925409231363
2400.0,2400.0,0.11660890709844698
2900.0,2900.0,0.10005940521382381
3400.0,3400.0,0.08747466217406458
3900.0,3900.0,0.10753293868885012
4400.0,4400.0,0.11010392008488737
4900.0,4900.0,0.07776858472942191
5400.0,5400.0,0.10809756874512487
5900.0,5900.0,0.08686048317769682
6400.0,6400.0,0.10111630280418274
6900.0,6900.0,0.09721255634935284
7400.0,7400.0,0.11041735151043185
7900.0,7900.0,0.10785305039477207
8400.0,8400.0,0.07450865037455186
8900.0,8900.0,0.09895762436407425
9400.0,9400.0,0.10789893593479347
9800.0,9800.0,0.10673676320109228
300.0,300.0,0.09692835114365363
900.0,900.0,0.11117523902824691
1400.0,1400.0,0.0807919216199851
1900.0,1900.0,0.08690908523650155
2400.0,2400.0,0.11334298416616223
2900.0,2900.0,0.07630815711463797
3400.0,3400.0,0.13346267095560208
3900.0,3900.0,0.08995053201306029
4400.0,4400.0,0.08306916082740733
4900.0,4900.0,0.07528391852083766
5400.0,5400.0,0.10469803317238627
5900.0,5900.0,0.10081899056968466
6400.0,6400.0,0.11657882931570854
6900.0,6900.0,0.11422250110867811
7400.0,7400.0,0.09891067744809305
7900.0,7900.0,0.09257797761006589
8400.0,8400.0,0.11330527667241341
8900.0,8900.0,0.1123587360698993
9400.0,9400.0,0.13023313290089544
9800.0,9800.0,0.10245955426613375
300.0,300.0,0.09708678392685845
900.0,900.0,0.10784551642753751
1400.0,1400.0,0.07537179509494267
1900.0,1900.0,0.11396549164784071
2400.0,2400.0,0.106110952955395
2900.0,2900.0,0.12420425686202793
3400.0,3400.0,0.08479503259811905
3900.0,3900.0,0.07870242941576983
4400.0,4400.0,0.08399336106810315
4900.0,4900.0,0.10429666037449467
5400.0,5400.0,0.11127696216157978
5900.0,5900.0,0.10197129777913505
6400.0,6400.0,0.0859076955765487
6900.0,6900.0,0.10761977357071395
7400.0,7400.0,0.09361818010942584
7900.0,7900.0,0.08438888303346286
8400.0,8400.0,0.07909297832109013
8900.0,8900.0,0.12483568440401306
9400.0,9400.0,0.10377521262789977
9800.0,9800.0,0.10016656168884136
300.0,300.0,0.08168851029162855
900.0,900.0,0.09697657508169472
1400.0,1400.0,0.07576651650823528
1900.0,1900.0,0.1021833448697498
2400.0,2400.0,0.098668048331253
2900.0,2900.0,0.09721165989414599
3400.0,3400.0,0.07874616763742895
3900.0,3900.0,0.10396765188585172
4400.0,4400.0,0.08455542862065935
4900.0,4900.0,0.09113740580805843
5400.0,5400.0,0.0822319947422769
5900.0,5900.0,0.08222222585738422
6400.0,6400.0,0.10751674982236224
6900.0,6900.0,0.09309765952987052
7400.0,7400.0,0.09265836703458996
7900.0,7900.0,0.0929654484796462
8400.0,8400.0,0.10348612478144772
8900.0,8900.0,0.1385249919705863
9400.0,9400.0,0.10958179251344184
9800.0,9800.0,0.09174689149462835
300.0,300.0,0.11352142900068558
900.0,900.0,0.09442558718782369
1400.0,1400.0,0.07670710467338876
1900.0,1900.0,0.08038414795758135
2400.0,2400.0,0.08321331957069847
2900.0,2900.0,0.11012331954394146
3400.0,3400.0,0.11600671163426542
3900.0,3900.0,0.09763211361560996
4400.0,4400.0,0.09047657914310722
4900.0,4900.0,0.10720416187415126
5400.0,5400.0,0.10058127541381841
5900.0,5900.0,0.10379338478922807
6400.0,6400.0,0.11051723931106125
6900.0,6900.0,0.1417139445379217
7400.0,7400.0,0.08824715315306048
7900.0,7900.0,0.11479312980162287
8400.0,8400.0,0.08753951677130077
8900.0,8900.0,0.13855606979019905
9400.0,9400.0,0.09520550682353025
9800.0,9800.0,0.0930884672638276
300.0,300.0,0.1001254752433654
900.0,900.0,0.09741054160650275
1400.0,1400.0,0.10850677251310997
1900.0,1900.0,0.07917948840032682
2400.0,2400.0,0.1175254728075695
2900.0,2900.0,0.118854964331132
3400.0,3400.0,0.10085789299776873
3900.0,3900.0,0.09808774569350404
4400.0,4400.0,0.10476770192171089
4900.0,4900.0,0.1204278021555941
5400.0,5400.0,0.12456093914153785
5900.0,5900.0,0.12364145786386421
6400.0,6400.0,0.1156221680895594
6900.0,6900.0,0.09298001669079409
7400.0,7400.0,0.09911117477756512
7900.0,7900.0,0.10073374139964572
8400.0,8400.0,0.08612365371051466
8900.0,8900.0,0.11313437800289051
9400.0,9400.0,0.08559886764011031
9800.0,9800.0,0.09497660913875025
300.0,300.0,0.10040472213917538
900.0,900.0,0.10549040940221839
1400.0,1400.0,0.08592657350827732
1900.0,1900.0,0.04943748812922692
2400.0,2400.0,0.09999226765705281
2900.0,2900.0,0.12720840525397573
3400.0,3400.0,0.1085238189623181
3900.0,3900.0,0.09472313696158521
4400.0,4400.0,0.10923790219344523
4900.0,4900.0,0.11076255801560261
5400.0,5400.0,0.09595634685550822
5900.0,5900.0,0.12324030500358939
6400.0,6400.0,0.10138434676387956
6900.0,6900.0,0.09569596468851699
7400.0,7400.0,0.10082093785227259
7900.0,7900.0,0.10326028480676937
8400.0,8400.0,0.12980682649913036
8900.0,8900.0,0.12921175158151424
9400.0,9400.0,0.11981135296061071
9800.0,9800.0,0.12152014651102375
300.0,300.0,0.07987240840689769
900.0,900.0,0.09171583379721153
1400.0,1400.0,0.10153243342959525
1900.0,1900.0,0.09024981323262755
2400.0,2400.0,0.1076628211045357
2900.0,2900.0,0.09355303978914396
3400.0,3400.0,0.08809207752035066
3900.0,3900.0,0.13762401194551294
4400.0,4400.0,0.08675709534683626
4900.0,4900.0,0.1036992422957822
5400.0,5400.0,0.11310887795583519
5900.0,5900.0,0.11647935444658106
6400.0,6400.0,0.10211105890796227
6900.0,6900.0,0.09350996189399449
7400.0,7400.0,0.09655117306477105
7900.0,7900.0,0.06183772902786381
8400.0,8400.0,0.0901748607543731
8900.0,8900.0,0.09223335913030206
9400.0,9400.0,0.08990736404223537
9800.0,9800.0,0.1224956175983703
300.0,300.0,0.10680222343856173
900.0,900.0,0.08472750425592752
1400.0,1400.0,0.11340778253627683
1900.0,1900.0,0.10940540753973545
2400.0,2400.0,0.08299648754608732
2900.0,2900.0,0.08871398047389224
3400.0,3400.0,0.08647359317407781
3900.0,3900.0,0.09683636281762147
4400.0,4400.0,0.08479679643935749
4900.0,4900.0,0.14431471482983102
5400.0,5400.0,0.14260848457850242
