x,y,Phi
300.0,4900.0,0.07158409421545582
900.0,4900.0,0.09562390900265803
1400.0,4900.0,0.13369561887347134
1900.0,4900.0,0.0961996379019265
2400.0,4900.0,0.09369774897801154
2900.0,4900.0,0.10743084509280809
3400.0,4900.0,0.10791013138487453
3900.0,4900.0,0.0825012474092627
4400.0,4900.0,0.06357380477555101
4900.0,4900.0,0.10920344177756734
5400.0,4900.0,0.11232017868850196
5900.0,4900.0,0.0876132138249433
6400.0,4900.0,0.07767261549897403
6900.0,4900.0,0.08748954029705906
7400.0,4900.0,0.132935963048457
7900.0,4900.0,0.11545373432713335
8400.0,4900.0,0.07430952985485424
8900.0,4900.0,0.05031599499251785
9400.0,4900.0,0.08042755670752141
9800.0,4900.0,0.0864245107628611
