x,y,Phi
300.0,9800.0,0.07818243601616566
900.0,9800.0,0.08434453725392693
1400.0,9800.0,0.11114619616765622
1900.0,9800.0,0.11782617581669706
2400.0,9800.0,0.09081701863466675
2900.0,9800.0,0.0978043183210229
3400.0,9800.0,0.09045502784281381
3900.0,9800.0,0.0754661830053054
4400.0,9800.0,0.01871642787117325
4900.0,9800.0,0.05909534451752122
5400.0,9800.0,0.08646128426398333
5900.0,9800.0,0.0892970892879013
6400.0,9800.0,0.1139057772269106
6900.0,9800.0,0.13301903200306425
7400.0,9800.0,0.13029312540503352
7900.0,9800.0,0.07463423694885589
8400.0,9800.0,0.06843697524312366
8900.0,9800.0,0.08657880997771109
9400.0,9800.0,0.09412298611587167
9800.0,9800.0,0.09411164589200552
