x,y,Phi
100.0,100.0,0.09926364418600422
350.0,350.0,0.08191467613523194
550.0,550.0,0.06543174196410702
750.0,750.0,0.1303131440427596
950.0,950.0,0.08889769039880406
1150.0,1150.0,0.0717540972969208
1350.0,1350.0,0.09005916010426912
1550.0,1550.0,0.05054132697594139
1750.0,1750.0,0.07973224046895312
1950.0,1950.0,0.12066552232242089
2150.0,2150.0,0.09847676172469923
2350.0,2350.0,0.07492888234801726
2550.0,2550.0,0.09643762429160206
2750.0,2750.0,0.11056590037222236
2950.0,2950.0,0.1036673172561665
3150.0,3150.0,0.06511249589224892
3350.0,3350.0,0.048361435468710384
3550.0,3550.0,0.09136160074288065
3750.0,3750.0,0.10215200515326994
3950.0,3950.0,0.052942517322937845
4150.0,4150.0,0.09081375561325887
4350.0,4350.0,0.0989638167636689
4550.0,4550.0,0.10981140577245367
4750.0,4750.0,0.06375911540273056
4950.0,4950.0,0.0901066311174888
5150.0,5150.0,0.12166298642523915
5350.0,5350.0,0.10648552425011142
5550.0,5550.0,0.12020451176193858
5750.0,5750.0,0.10865578208385272
5950.0,5950.0,0.09589018205156258
6150.0,6150.0,0.07918797851510956
6350.0,6350.0,0.0825178428534544
6550.0,6550.0,0.10430476346556401
6750.0,6750.0,0.0923865266049167
6950.0,6950.0,0.07016834678828619
7150.0,7150.0,0.09413299970267487
7350.0,7350.0,0.08020610931414643
7550.0,7550.0,0.08077777659306258
7750.0,7750.0,0.1593002713192163
7950.0,7950.0,0.16661963516539505
8150.0,8150.0,0.11953905182119871
8350.0,8350.0,0.1223447841938622
8550.0,8550.0,0.09338492248125206
8750.0,8750.0,0.09762902224409303
8950.0,8950.0,0.12030964742113259
9150.0,9150.0,0.17526151156514966
9350.0,9350.0,0.12630993779213429
9550.0,9550.0,0.0985694098901075
9750.0,9750.0,0.09740460042832101
9900.0,9900.0,0.10179304546965544
100.0,100.0,0.10710174770479768
350.0,350.0,0.09563972970981237
550.0,550.0,0.06127512855247721
750.0,750.0,0.08998190898450112
950.0,950.0,0.10283699359242357
1150.0,1150.0,0.07121449207903932
1350.0,1350.0,0.10496971742560346
1550.0,1550.0,0.09786284465913314
1750.0,1750.0,0.09805714679008937
1950.0,1950.0,0.06017148600103908
2150.0,2150.0,0.0691223028508214
2350.0,2350.0,0.08016143357378988
2550.0,2550.0,0.1168871324780417
2750.0,2750.0,0.11758725283242663
2950.0,2950.0,0.1007428926458207
3150.0,3150.0,0.11952135229200571
3350.0,3350.0,0.09789965076053474
3550.0,3550.0,0.06546623447837582
3750.0,3750.0,0.10398514144017118
3950.0,3950.0,0.0976218665307134
4150.0,4150.0,0.08696025955078851
4350.0,4350.0,0.10819209444341157
4550.0,4550.0,0.12543151352280937
4750.0,4750.0,0.08952846067537525
4950.0,4950.0,0.12075973810736311
5150.0,5150.0,0.1528958977471672
5350.0,5350.0,0.13255088950469446
5550.0,5550.0,0.13367669921932254
5750.0,5750.0,0.1161936475595316
5950.0,5950.0,0.1328314929143393
6150.0,6150.0,0.0956721549373573
6350.0,6350.0,0.06793463421623284
6550.0,6550.0,0.1166341530072035
6750.0,6750.0,0.13817242817640904
6950.0,6950.0,0.06527581112903952
7150.0,7150.0,0.0956717773633717
7350.0,7350.0,0.08830803355036664
7550.0,7550.0,0.10946618083239312
7750.0,7750.0,0.11448471247611348
7950.0,7950.0,0.10816318451972058
8150.0,8150.0,0.08083553539787768
8350.0,8350.0,0.1041628377168442
8550.0,8550.0,0.1305866948355903
8750.0,8750.0,0.13112808179639407
8950.0,8950.0,0.11254349364965822
9150.0,9150.0,0.12465411481715898
9350.0,9350.0,0.10468156113000446
9550.0,9550.0,0.0992529715131427
9750.0,9750.0,0.09893954619127951
9900.0,9900.0,0.09462893759535312
100.0,100.0,0.11015816042401039
350.0,350.0,0.07423068437166412
550.0,550.0,0.08223010097667055
750.0,750.0,0.09952016189987192
950.0,950.0,0.11358851761425065
1150.0,1150.0,0.0975310485627835
1350.0,1350.0,0.1095162016429858
1550.0,1550.0,0.13821364997033117
1750.0,1750.0,0.07966445746531518
1950.0,1950.0,0.08144522875294076
2150.0,2150.0,0.11804164751564243
2350.0,2350.0,0.10110242721086526
2550.0,2550.0,0.09909505066513519
2750.0,2750.0,0.13720576917582245
2950.0,2950.0,0.11951458444520312
3150.0,3150.0,0.1761753203136196
3350.0,3350.0,0.13706997714059144
3550.0,3550.0,0.11365701810569961
3750.0,3750.0,0.0764661710299413
3950.0,3950.0,0.08369704977840736
4150.0,4150.0,0.07102344130912387
4350.0,4350.0,0.11150137073097158
4550.0,4550.0,0.11428839691834947
4750.0,4750.0,0.131057675692652
4950.0,4950.0,0.12476871041088358
5150.0,5150.0,0.1302740212947542
5350.0,5350.0,0.11045820975127317
5550.0,5550.0,0.12689013249239395
5750.0,5750.0,0.15347965887718096
5950.0,5950.0,0.10993223917637132
6150.0,6150.0,0.1213491195831631
6350.0,6350.0,0.11378742669601483
6550.0,6550.0,0.09669347814066888
6750.0,6750.0,0.06900794779338537
6950.0,6950.0,0.0787800862405905
7150.0,7150.0,0.09846165901443858
7350.0,7350.0,0.09896308625846217
7550.0,7550.0,0.08438635144231245
7750.0,7750.0,0.125221052761514
7950.0,7950.0,0.11932038860759282
8150.0,8150.0,0.1281498919941873
8350.0,8350.0,0.13696626071033613
8550.0,8550.0,0.15683652801562187
8750.0,8750.0,0.17254762973226617
8950.0,8950.0,0.1211762742966789
9150.0,9150.0,0.09229013034229033
9350.0,9350.0,0.11390356283950089
9550.0,9550.0,0.1323907298242716
9750.0,9750.0,0.1099076431839721
9900.0,9900.0,0.09855104217636879
100.0,100.0,0.080318714519348
350.0,350.0,0.08716020405872074
550.0,550.0,0.08247188560776123
750.0,750.0,0.10734526259423782
950.0,950.0,0.10266257523303007
1150.0,1150.0,0.10823945388235626
1350.0,1350.0,0.12758823656499438
1550.0,1550.0,0.1299154356115888
1750.0,1750.0,0.08791937329361445
1950.0,1950.0,0.09368410076625504
2150.0,2150.0,0.10055495474825385
2350.0,2350.0,0.1151283898604837
2550.0,2550.0,0.11003235482919624
2750.0,2750.0,0.125818004966614
2950.0,2950.0,0.08627235747660746
3150.0,3150.0,0.14625725941719334
3350.0,3350.0,0.11518040846035339
3550.0,3550.0,0.10090203136275286
3750.0,3750.0,0.1066421487603261
3950.0,3950.0,0.10027054789141307
4150.0,4150.0,0.08647235803971012
4350.0,4350.0,0.10202190027746581
4550.0,4550.0,0.10525073835693755
4750.0,4750.0,0.13465625645214363
4950.0,4950.0,0.09622095195166772
5150.0,5150.0,0.10483229554705152
5350.0,5350.0,0.11783752529870181
5550.0,5550.0,0.10193748945585984
5750.0,5750.0,0.11113535179816754
5950.0,5950.0,0.14055085121083355
6150.0,6150.0,0.12133427533351977
6350.0,6350.0,0.11319126354515129
6550.0,6550.0,0.11696628293077622
6750.0,6750.0,0.12252609364498021
6950.0,6950.0,0.1030578842434447
7150.0,7150.0,0.14091420064552507
7350.0,7350.0,0.12959989366871397
7550.0,7550.0,0.0896413348742368
7750.0,7750.0,0.10103461000803005
7950.0,7950.0,0.11296071193225184
8150.0,8150.0,0.10251539806401454
8350.0,8350.0,0.1189174346891366
8550.0,8550.0,0.08942271713100677
8750.0,8750.0,0.10488470094414154
8950.0,8950.0,0.11906572542877229
9150.0,9150.0,0.07935588672386949
9350.0,9350.0,0.07568354753240708
9550.0,9550.0,0.11312952604564605
9750.0,9750.0,0.10830058639314226
9900.0,9900.0,0.08977008768333725
100.0,100.0,0.04076160835609807
350.0,350.0,0.07084454849297277
550.0,550.0,0.10667881589353907
750.0,750.0,0.1098695878317614
950.0,950.0,0.0962553835331734
1150.0,1150.0,0.13031813363831812
1350.0,1350.0,0.15824382565908132
1550.0,1550.0,0.10109839094234666
1750.0,1750.0,0.1018708339006264
1950.0,1950.0,0.10289571366773904
2150.0,2150.0,0.09317732843614833
2350.0,2350.0,0.09546599243414389
2550.0,2550.0,0.11844541773313841
2750.0,2750.0,0.11491978164226396
2950.0,2950.0,0.07390848695818607
3150.0,3150.0,0.05321463053308707
3350.0,3350.0,0.06079109515668667
3550.0,3550.0,0.09126147653188368
3750.0,3750.0,0.09619333931426402
3950.0,3950.0,0.08924027100613992
4150.0,4150.0,0.06789533902211443
4350.0,4350.0,0.09462962494587387
4550.0,4550.0,0.12287278507130157
4750.0,4750.0,0.11836141755227342
4950.0,4950.0,0.12202279097759917
5150.0,5150.0,0.11093829271496872
5350.0,5350.0,0.09438559166646608
5550.0,5550.0,0.10070439618694452
5750.0,5750.0,0.07308144824736301
5950.0,5950.0,0.06823139712716993
6150.0,6150.0,0.11480778205174968
6350.0,6350.0,0.10348114444324688
6550.0,6550.0,0.12028595870961337
6750.0,6750.0,0.1171930974481892
6950.0,6950.0,0.09336149571579536
7150.0,7150.0,0.12428687475903223
7350.0,7350.0,0.10233944473471061
7550.0,7550.0,0.08144032540078754
7750.0,7750.0,0.10931751658354114
7950.0,7950.0,0.07896695598379233
8150.0,8150.0,0.0625355789473774
8350.0,8350.0,0.1037383285192103
8550.0,8550.0,0.09278397702751999
8750.0,8750.0,0.06583037799571603
8950.0,8950.0,0.12746985309341954
9150.0,9150.0,0.07592037574593422
9350.0,9350.0,0.06241020583050753
9550.0,9550.0,0.11545010030733655
9750.0,9750.0,0.09354498245019208
9900.0,9900.0,0.10145762865286417
100.0,100.0,0.0717044408558614
350.0,350.0,0.0511488240110134
550.0,550.0,0.09026785610767253
750.0,750.0,0.07381624976498119
950.0,950.0,0.048412173503236955
1150.0,1150.0,0.08473365444345089
1350.0,1350.0,0.061195322544353004
1550.0,1550.0,0.04714486516720865
1750.0,1750.0,0.08959280709258048
1950.0,1950.0,0.07371326905632009
2150.0,2150.0,0.055558518368436643
2350.0,2350.0,0.07037863828250768
2550.0,2550.0,0.09481285503575702
2750.0,2750.0,0.08948736336987773
