x,y,Phi
100.0,100.0,0.10122753199527668
350.0,350.0,0.10585004055362106
550.0,550.0,0.099003443238443
750.0,750.0,0.10597404315850155
950.0,950.0,0.08152412393618612
1150.0,1150.0,0.09718170742439503
1350.0,1350.0,0.1048337922044365
1550.0,1550.0,0.11257848247059532
1750.0,1750.0,0.09730439384803956
1950.0,1950.0,0.11909628034577822
2150.0,2150.0,0.08482826200513373
2350.0,2350.0,0.07797121421913268
2550.0,2550.0,0.09198974661224198
2750.0,2750.0,0.11522272103081986
2950.0,2950.0,0.0905574426798087
3150.0,3150.0,0.06314330176837751
3350.0,3350.0,0.08669166928281276
3550.0,3550.0,0.10012468779668837
3750.0,3750.0,0.08075321806852696
3950.0,3950.0,0.08747433680420054
4150.0,4150.0,0.10059341925455884
4350.0,4350.0,0.09901387502742576
4550.0,4550.0,0.11872648415129035
4750.0,4750.0,0.11427168197956201
4950.0,4950.0,0.08109453451398606
5150.0,5150.0,0.11116264986461677
5350.0,5350.0,0.09421197991056786
5550.0,5550.0,0.10576195652674007
5750.0,5750.0,0.09588905044934827
5950.0,5950.0,0.09946645659809479
6150.0,6150.0,0.1049593861011781
6350.0,6350.0,0.10030983613179952
6550.0,6550.0,0.11040797651208005
6750.0,6750.0,0.10363190198322869
6950.0,6950.0,0.11173360186045243
7150.0,7150.0,0.10544490959796754
7350.0,7350.0,0.08995124656271963
7550.0,7550.0,0.07951626568728466
7750.0,7750.0,0.14194160898575756
7950.0,7950.0,0.12002221720258087
8150.0,8150.0,0.1143599055858258
8350.0,8350.0,0.08551559737538246
8550.0,8550.0,0.09486452609783025
8750.0,8750.0,0.10368085081832235
8950.0,8950.0,0.1151391056109551
9150.0,9150.0,0.11838137254235155
9350.0,9350.0,0.12810998852069036
9550.0,9550.0,0.08137270893909142
9750.0,9750.0,0.09135946288797729
9900.0,9900.0,0.09500210608818149
100.0,100.0,0.09798268085502049
350.0,350.0,0.08949113819468307
550.0,550.0,0.09674179895336413
750.0,750.0,0.09057599684125618
950.0,950.0,0.1045049378705117
1150.0,1150.0,0.09559583686935734
1350.0,1350.0,0.11200081598128954
1550.0,1550.0,0.09437810586283023
1750.0,1750.0,0.11025219450985589
1950.0,1950.0,0.06175450837967231
2150.0,2150.0,0.06830194022350991
2350.0,2350.0,0.08091455836016646
2550.0,2550.0,0.11645627283981666
2750.0,2750.0,0.10691901667470698
2950.0,2950.0,0.0906441002167881
3150.0,3150.0,0.09816492800959643
3350.0,3350.0,0.11298772870558563
3550.0,3550.0,0.07286655814664825
3750.0,3750.0,0.10185120648741929
3950.0,3950.0,0.09329367427121452
4150.0,4150.0,0.07848404179298357
4350.0,4350.0,0.10324031150861124
4550.0,4550.0,0.11133676543217441
4750.0,4750.0,0.09258924208148522
4950.0,4950.0,0.12062061014264161
5150.0,5150.0,0.11505523683395515
5350.0,5350.0,0.1055413351222012
5550.0,5550.0,0.10738333228550329
5750.0,5750.0,0.12493713719270537
5950.0,5950.0,0.12273568423644907
6150.0,6150.0,0.09794570040931062
6350.0,6350.0,0.09883116738621317
6550.0,6550.0,0.1203584841542126
6750.0,6750.0,0.14832875464529563
6950.0,6950.0,0.08133528919450035
7150.0,7150.0,0.06245174209182683
7350.0,7350.0,0.08963840158402706
7550.0,7550.0,0.12357070532673649
7750.0,7750.0,0.09873953653670456
7950.0,7950.0,0.12032186402471476
8150.0,8150.0,0.0830851435111601
8350.0,8350.0,0.11272854792427434
8550.0,8550.0,0.1251739616993123
8750.0,8750.0,0.13225085053611613
8950.0,8950.0,0.1339471199132278
9150.0,9150.0,0.133299110863268
9350.0,9350.0,0.09409266448816467
9550.0,9550.0,0.10750561502653881
9750.0,9750.0,0.09838941870127679
9900.0,9900.0,0.11149065983245762
